index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
2725,CN4841100000000,48.0,411.0,"San Saba County, TX",2003,2836.0,2687.0,149.0,5.3,San Saba , TX
2726,CN4841300000000,48.0,413.0,"Schleicher County, TX",2003,1519.0,1456.0,63.0,4.1,Schleicher , TX
2727,CN4841500000000,48.0,415.0,"Scurry County, TX",2003,7260.0,6825.0,435.0,6.0,Scurry , TX
2728,CN4841700000000,48.0,417.0,"Shackelford County, TX",2003,1970.0,1894.0,76.0,3.9,Shackelford , TX
2729,CN4841900000000,48.0,419.0,"Shelby County, TX",2003,12562.0,11685.0,877.0,7.0,Shelby , TX
2730,CN4842100000000,48.0,421.0,"Sherman County, TX",2003,1684.0,1623.0,61.0,3.6,Sherman , TX
2731,CN4842300000000,48.0,423.0,"Smith County, TX",2003,92322.0,86852.0,5470.0,5.9,Smith , TX
2732,CN4842500000000,48.0,425.0,"Somervell County, TX",2003,3808.0,3567.0,241.0,6.3,Somervell , TX
2733,CN4842700000000,48.0,427.0,"Starr County, TX",2003,21130.0,17779.0,3351.0,15.9,Starr , TX
2734,CN4842900000000,48.0,429.0,"Stephens County, TX",2003,4210.0,3906.0,304.0,7.2,Stephens , TX
2735,CN4843100000000,48.0,431.0,"Sterling County, TX",2003,948.0,916.0,32.0,3.4,Sterling , TX
2736,CN4843300000000,48.0,433.0,"Stonewall County, TX",2003,865.0,827.0,38.0,4.4,Stonewall , TX
2737,CN4843500000000,48.0,435.0,"Sutton County, TX",2003,2487.0,2402.0,85.0,3.4,Sutton , TX
2738,CN4843700000000,48.0,437.0,"Swisher County, TX",2003,4043.0,3832.0,211.0,5.2,Swisher , TX
2739,CN4843900000000,48.0,439.0,"Tarrant County, TX",2003,820450.0,768791.0,51659.0,6.3,Tarrant , TX
2740,CN4844100000000,48.0,441.0,"Taylor County, TX",2003,64835.0,61492.0,3343.0,5.2,Taylor , TX
2741,CN4844300000000,48.0,443.0,"Terrell County, TX",2003,499.0,463.0,36.0,7.2,Terrell , TX
2742,CN4844500000000,48.0,445.0,"Terry County, TX",2003,5840.0,5454.0,386.0,6.6,Terry , TX
2743,CN4844700000000,48.0,447.0,"Throckmorton County, TX",2003,1027.0,980.0,47.0,4.6,Throckmorton , TX
2744,CN4844900000000,48.0,449.0,"Titus County, TX",2003,14531.0,13707.0,824.0,5.7,Titus , TX
2745,CN4845100000000,48.0,451.0,"Tom Green County, TX",2003,52791.0,50101.0,2690.0,5.1,Tom Green , TX
2746,CN4845300000000,48.0,453.0,"Travis County, TX",2003,488352.0,459021.0,29331.0,6.0,Travis , TX
2747,CN4845500000000,48.0,455.0,"Trinity County, TX",2003,5976.0,5546.0,430.0,7.2,Trinity , TX
2748,CN4845700000000,48.0,457.0,"Tyler County, TX",2003,8730.0,7916.0,814.0,9.3,Tyler , TX
2749,CN4845900000000,48.0,459.0,"Upshur County, TX",2003,17682.0,16534.0,1148.0,6.5,Upshur , TX
2750,CN4846100000000,48.0,461.0,"Upton County, TX",2003,1548.0,1465.0,83.0,5.4,Upton , TX
2751,CN4846300000000,48.0,463.0,"Uvalde County, TX",2003,12068.0,11145.0,923.0,7.6,Uvalde , TX
2752,CN4846500000000,48.0,465.0,"Val Verde County, TX",2003,19479.0,17952.0,1527.0,7.8,Val Verde , TX
2753,CN4846700000000,48.0,467.0,"Van Zandt County, TX",2003,24893.0,23379.0,1514.0,6.1,Van Zandt , TX
2754,CN4846900000000,48.0,469.0,"Victoria County, TX",2003,43450.0,40948.0,2502.0,5.8,Victoria , TX
2755,CN4847100000000,48.0,471.0,"Walker County, TX",2003,26041.0,24335.0,1706.0,6.6,Walker , TX
2756,CN4847300000000,48.0,473.0,"Waller County, TX",2003,16084.0,15026.0,1058.0,6.6,Waller , TX
2757,CN4847500000000,48.0,475.0,"Ward County, TX",2003,4406.0,4078.0,328.0,7.4,Ward , TX
2758,CN4847700000000,48.0,477.0,"Washington County, TX",2003,16020.0,15179.0,841.0,5.2,Washington , TX
2759,CN4847900000000,48.0,479.0,"Webb County, TX",2003,81198.0,75249.0,5949.0,7.3,Webb , TX
2760,CN4848100000000,48.0,481.0,"Wharton County, TX",2003,21463.0,20142.0,1321.0,6.2,Wharton , TX
2761,CN4848300000000,48.0,483.0,"Wheeler County, TX",2003,2802.0,2685.0,117.0,4.2,Wheeler , TX
2762,CN4848500000000,48.0,485.0,"Wichita County, TX",2003,63130.0,59368.0,3762.0,6.0,Wichita , TX
2763,CN4848700000000,48.0,487.0,"Wilbarger County, TX",2003,7540.0,7167.0,373.0,4.9,Wilbarger , TX
2764,CN4848900000000,48.0,489.0,"Willacy County, TX",2003,7632.0,6731.0,901.0,11.8,Willacy , TX
2765,CN4849100000000,48.0,491.0,"Williamson County, TX",2003,164784.0,155457.0,9327.0,5.7,Williamson , TX
2766,CN4849300000000,48.0,493.0,"Wilson County, TX",2003,16894.0,15935.0,959.0,5.7,Wilson , TX
2767,CN4849500000000,48.0,495.0,"Winkler County, TX",2003,3066.0,2839.0,227.0,7.4,Winkler , TX
2768,CN4849700000000,48.0,497.0,"Wise County, TX",2003,26768.0,25215.0,1553.0,5.8,Wise , TX
2769,CN4849900000000,48.0,499.0,"Wood County, TX",2003,17479.0,16312.0,1167.0,6.7,Wood , TX
2770,CN4850100000000,48.0,501.0,"Yoakum County, TX",2003,3401.0,3216.0,185.0,5.4,Yoakum , TX
2771,CN4850300000000,48.0,503.0,"Young County, TX",2003,8959.0,8425.0,534.0,6.0,Young , TX
2772,CN4850500000000,48.0,505.0,"Zapata County, TX",2003,4710.0,4297.0,413.0,8.8,Zapata , TX
2773,CN4850700000000,48.0,507.0,"Zavala County, TX",2003,4192.0,3615.0,577.0,13.8,Zavala , TX
2774,CN4900100000000,49.0,1.0,"Beaver County, UT",2003,2945.0,2791.0,154.0,5.2,Beaver , UT
2775,CN4900300000000,49.0,3.0,"Box Elder County, UT",2003,21318.0,20138.0,1180.0,5.5,Box Elder , UT
2776,CN4900500000000,49.0,5.0,"Cache County, UT",2003,54001.0,51881.0,2120.0,3.9,Cache , UT
2777,CN4900700000000,49.0,7.0,"Carbon County, UT",2003,9359.0,8637.0,722.0,7.7,Carbon , UT
2778,CN4900900000000,49.0,9.0,"Daggett County, UT",2003,483.0,457.0,26.0,5.4,Daggett , UT
2779,CN4901100000000,49.0,11.0,"Davis County, UT",2003,128457.0,121880.0,6577.0,5.1,Davis , UT
2780,CN4901300000000,49.0,13.0,"Duchesne County, UT",2003,6882.0,6420.0,462.0,6.7,Duchesne , UT
2781,CN4901500000000,49.0,15.0,"Emery County, UT",2003,4881.0,4490.0,391.0,8.0,Emery , UT
2782,CN4901700000000,49.0,17.0,"Garfield County, UT",2003,2550.0,2321.0,229.0,9.0,Garfield , UT
2783,CN4901900000000,49.0,19.0,"Grand County, UT",2003,4893.0,4527.0,366.0,7.5,Grand , UT
2784,CN4902100000000,49.0,21.0,"Iron County, UT",2003,17900.0,16963.0,937.0,5.2,Iron , UT
2785,CN4902300000000,49.0,23.0,"Juab County, UT",2003,3683.0,3421.0,262.0,7.1,Juab , UT
2786,CN4902500000000,49.0,25.0,"Kane County, UT",2003,3112.0,2936.0,176.0,5.7,Kane , UT
2787,CN4902700000000,49.0,27.0,"Millard County, UT",2003,5932.0,5634.0,298.0,5.0,Millard , UT
2788,CN4902900000000,49.0,29.0,"Morgan County, UT",2003,3589.0,3403.0,186.0,5.2,Morgan , UT
2789,CN4903100000000,49.0,31.0,"Piute County, UT",2003,803.0,759.0,44.0,5.5,Piute , UT
2790,CN4903300000000,49.0,33.0,"Rich County, UT",2003,1260.0,1210.0,50.0,4.0,Rich , UT
2791,CN4903500000000,49.0,35.0,"Salt Lake County, UT",2003,496311.0,467810.0,28501.0,5.7,Salt Lake , UT
2792,CN4903700000000,49.0,37.0,"San Juan County, UT",2003,4739.0,4307.0,432.0,9.1,San Juan , UT
2793,CN4903900000000,49.0,39.0,"Sanpete County, UT",2003,10308.0,9608.0,700.0,6.8,Sanpete , UT
2794,CN4904100000000,49.0,41.0,"Sevier County, UT",2003,8756.0,8250.0,506.0,5.8,Sevier , UT
2795,CN4904300000000,49.0,43.0,"Summit County, UT",2003,19879.0,18653.0,1226.0,6.2,Summit , UT
2796,CN4904500000000,49.0,45.0,"Tooele County, UT",2003,23242.0,21788.0,1454.0,6.3,Tooele , UT
2797,CN4904700000000,49.0,47.0,"Uintah County, UT",2003,13094.0,12342.0,752.0,5.7,Uintah , UT
2798,CN4904900000000,49.0,49.0,"Utah County, UT",2003,188833.0,178807.0,10026.0,5.3,Utah , UT
2799,CN4905100000000,49.0,51.0,"Wasatch County, UT",2003,8487.0,7969.0,518.0,6.1,Wasatch , UT
2800,CN4905300000000,49.0,53.0,"Washington County, UT",2003,47554.0,45016.0,2538.0,5.3,Washington , UT
2801,CN4905500000000,49.0,55.0,"Wayne County, UT",2003,1321.0,1230.0,91.0,6.9,Wayne , UT
2802,CN4905700000000,49.0,57.0,"Weber County, UT",2003,105669.0,98908.0,6761.0,6.4,Weber , UT
2803,CN5000100000000,50.0,1.0,"Addison County, VT",2003,21036.0,20216.0,820.0,3.9,Addison , VT
2804,CN5000300000000,50.0,3.0,"Bennington County, VT",2003,19951.0,19003.0,948.0,4.8,Bennington , VT
2805,CN5000500000000,50.0,5.0,"Caledonia County, VT",2003,16280.0,15458.0,822.0,5.0,Caledonia , VT
2806,CN5000700000000,50.0,7.0,"Chittenden County, VT",2003,86525.0,83243.0,3282.0,3.8,Chittenden , VT
2807,CN5000900000000,50.0,9.0,"Essex County, VT",2003,3244.0,3085.0,159.0,4.9,Essex , VT
2808,CN5001100000000,50.0,11.0,"Franklin County, VT",2003,25470.0,24269.0,1201.0,4.7,Franklin , VT
2809,CN5001300000000,50.0,13.0,"Grand Isle County, VT",2003,4116.0,3888.0,228.0,5.5,Grand Isle , VT
2810,CN5001500000000,50.0,15.0,"Lamoille County, VT",2003,14012.0,13339.0,673.0,4.8,Lamoille , VT
2811,CN5001700000000,50.0,17.0,"Orange County, VT",2003,16271.0,15647.0,624.0,3.8,Orange , VT
2812,CN5001900000000,50.0,19.0,"Orleans County, VT",2003,13828.0,12973.0,855.0,6.2,Orleans , VT
2813,CN5002100000000,50.0,21.0,"Rutland County, VT",2003,34671.0,33053.0,1618.0,4.7,Rutland , VT
2814,CN5002300000000,50.0,23.0,"Washington County, VT",2003,33896.0,32413.0,1483.0,4.4,Washington , VT
2815,CN5002500000000,50.0,25.0,"Windham County, VT",2003,24702.0,23749.0,953.0,3.9,Windham , VT
2816,CN5002700000000,50.0,27.0,"Windsor County, VT",2003,31968.0,30783.0,1185.0,3.7,Windsor , VT
2817,CN5100100000000,51.0,1.0,"Accomack County, VA",2003,19225.0,18384.0,841.0,4.4,Accomack , VA
2818,CN5100300000000,51.0,3.0,"Albemarle County, VA",2003,44702.0,43179.0,1523.0,3.4,Albemarle , VA
2819,CN5100500000000,51.0,5.0,"Alleghany County, VA",2003,7983.0,7613.0,370.0,4.6,Alleghany , VA
2820,CN5100700000000,51.0,7.0,"Amelia County, VA",2003,5954.0,5720.0,234.0,3.9,Amelia , VA
2821,CN5100900000000,51.0,9.0,"Amherst County, VA",2003,15152.0,14397.0,755.0,5.0,Amherst , VA
2822,CN5101100000000,51.0,11.0,"Appomattox County, VA",2003,6691.0,6317.0,374.0,5.6,Appomattox , VA
2823,CN5101300000000,51.0,13.0,"Arlington County, VA",2003,120433.0,117196.0,3237.0,2.7,Arlington , VA
2824,CN5101500000000,51.0,15.0,"Augusta County, VA",2003,35899.0,34665.0,1234.0,3.4,Augusta , VA
2825,CN5101700000000,51.0,17.0,"Bath County, VA",2003,2870.0,2738.0,132.0,4.6,Bath , VA
2826,CN5101900000000,51.0,19.0,"Bedford County, VA",2003,34981.0,33518.0,1463.0,4.2,Bedford , VA
2827,CN5102100000000,51.0,21.0,"Bland County, VA",2003,3020.0,2868.0,152.0,5.0,Bland , VA
2828,CN5102300000000,51.0,23.0,"Botetourt County, VA",2003,16788.0,16187.0,601.0,3.6,Botetourt , VA
2829,CN5102500000000,51.0,25.0,"Brunswick County, VA",2003,6912.0,6429.0,483.0,7.0,Brunswick , VA
2830,CN5102700000000,51.0,27.0,"Buchanan County, VA",2003,8838.0,8220.0,618.0,7.0,Buchanan , VA
2831,CN5102900000000,51.0,29.0,"Buckingham County, VA",2003,6425.0,6144.0,281.0,4.4,Buckingham , VA
2832,CN5103100000000,51.0,31.0,"Campbell County, VA",2003,26171.0,24862.0,1309.0,5.0,Campbell , VA
2833,CN5103300000000,51.0,33.0,"Caroline County, VA",2003,11490.0,10999.0,491.0,4.3,Caroline , VA
2834,CN5103500000000,51.0,35.0,"Carroll County, VA",2003,14855.0,14024.0,831.0,5.6,Carroll , VA
2835,CN5103600000000,51.0,36.0,"Charles City County, VA",2003,3728.0,3539.0,189.0,5.1,Charles City , VA
2836,CN5103700000000,51.0,37.0,"Charlotte County, VA",2003,5636.0,5268.0,368.0,6.5,Charlotte , VA
2837,CN5104100000000,51.0,41.0,"Chesterfield County, VA",2003,149730.0,144448.0,5282.0,3.5,Chesterfield , VA
2838,CN5104300000000,51.0,43.0,"Clarke County, VA",2003,7106.0,6885.0,221.0,3.1,Clarke , VA
2839,CN5104500000000,51.0,45.0,"Craig County, VA",2003,2487.0,2385.0,102.0,4.1,Craig , VA
2840,CN5104700000000,51.0,47.0,"Culpeper County, VA",2003,17933.0,17208.0,725.0,4.0,Culpeper , VA
2841,CN5104900000000,51.0,49.0,"Cumberland County, VA",2003,4276.0,4103.0,173.0,4.0,Cumberland , VA
2842,CN5105100000000,51.0,51.0,"Dickenson County, VA",2003,5796.0,5304.0,492.0,8.5,Dickenson , VA
2843,CN5105300000000,51.0,53.0,"Dinwiddie County, VA",2003,12110.0,11617.0,493.0,4.1,Dinwiddie , VA
2844,CN5105700000000,51.0,57.0,"Essex County, VA",2003,5313.0,5026.0,287.0,5.4,Essex , VA
2845,CN5105900000000,51.0,59.0,"Fairfax County, VA",2003,547743.0,530829.0,16914.0,3.1,Fairfax , VA
2846,CN5106100000000,51.0,61.0,"Fauquier County, VA",2003,32377.0,31367.0,1010.0,3.1,Fauquier , VA
2847,CN5106300000000,51.0,63.0,"Floyd County, VA",2003,7269.0,6975.0,294.0,4.0,Floyd , VA
2848,CN5106500000000,51.0,65.0,"Fluvanna County, VA",2003,11664.0,11263.0,401.0,3.4,Fluvanna , VA
2849,CN5106700000000,51.0,67.0,"Franklin County, VA",2003,24840.0,23732.0,1108.0,4.5,Franklin , VA
2850,CN5106900000000,51.0,69.0,"Frederick County, VA",2003,36026.0,34715.0,1311.0,3.6,Frederick , VA
2851,CN5107100000000,51.0,71.0,"Giles County, VA",2003,8188.0,7745.0,443.0,5.4,Giles , VA
2852,CN5107300000000,51.0,73.0,"Gloucester County, VA",2003,18849.0,18248.0,601.0,3.2,Gloucester , VA
2853,CN5107500000000,51.0,75.0,"Goochland County, VA",2003,9523.0,9203.0,320.0,3.4,Goochland , VA
2854,CN5107700000000,51.0,77.0,"Grayson County, VA",2003,7910.0,7411.0,499.0,6.3,Grayson , VA
2855,CN5107900000000,51.0,79.0,"Greene County, VA",2003,9110.0,8739.0,371.0,4.1,Greene , VA
2856,CN5108100000000,51.0,81.0,"Greensville County, VA",2003,4238.0,4015.0,223.0,5.3,Greensville , VA
2857,CN5108300000000,51.0,83.0,"Halifax County, VA",2003,16239.0,14583.0,1656.0,10.2,Halifax , VA
2858,CN5108500000000,51.0,85.0,"Hanover County, VA",2003,50886.0,49232.0,1654.0,3.3,Hanover , VA
2859,CN5108700000000,51.0,87.0,"Henrico County, VA",2003,149235.0,143680.0,5555.0,3.7,Henrico , VA
2860,CN5108900000000,51.0,89.0,"Henry County, VA",2003,27996.0,25188.0,2808.0,10.0,Henry , VA
2861,CN5109100000000,51.0,91.0,"Highland County, VA",2003,1182.0,1132.0,50.0,4.2,Highland , VA
2862,CN5109300000000,51.0,93.0,"Isle of Wight County, VA",2003,16250.0,15668.0,582.0,3.6,Isle of Wight , VA
2863,CN5109500000000,51.0,95.0,"James City County, VA",2003,26182.0,25309.0,873.0,3.3,James City , VA
2864,CN5109700000000,51.0,97.0,"King and Queen County, VA",2003,3125.0,2983.0,142.0,4.5,King and Queen , VA
2865,CN5109900000000,51.0,99.0,"King George County, VA",2003,9016.0,8723.0,293.0,3.2,King George , VA
2866,CN5110100000000,51.0,101.0,"King William County, VA",2003,7462.0,7191.0,271.0,3.6,King William , VA
2867,CN5110300000000,51.0,103.0,"Lancaster County, VA",2003,5232.0,4942.0,290.0,5.5,Lancaster , VA
2868,CN5110500000000,51.0,105.0,"Lee County, VA",2003,9627.0,9048.0,579.0,6.0,Lee , VA
2869,CN5110700000000,51.0,107.0,"Loudoun County, VA",2003,124224.0,120279.0,3945.0,3.2,Loudoun , VA
2870,CN5110900000000,51.0,109.0,"Louisa County, VA",2003,13935.0,13343.0,592.0,4.2,Louisa , VA
2871,CN5111100000000,51.0,111.0,"Lunenburg County, VA",2003,5587.0,5274.0,313.0,5.6,Lunenburg , VA
2872,CN5111300000000,51.0,113.0,"Madison County, VA",2003,7131.0,6855.0,276.0,3.9,Madison , VA
2873,CN5111500000000,51.0,115.0,"Mathews County, VA",2003,4341.0,4202.0,139.0,3.2,Mathews , VA
2874,CN5111700000000,51.0,117.0,"Mecklenburg County, VA",2003,13610.0,12334.0,1276.0,9.4,Mecklenburg , VA
2875,CN5111900000000,51.0,119.0,"Middlesex County, VA",2003,4837.0,4667.0,170.0,3.5,Middlesex , VA
2876,CN5112100000000,51.0,121.0,"Montgomery County, VA",2003,42529.0,40907.0,1622.0,3.8,Montgomery , VA
2877,CN5112500000000,51.0,125.0,"Nelson County, VA",2003,7144.0,6883.0,261.0,3.7,Nelson , VA
2878,CN5112700000000,51.0,127.0,"New Kent County, VA",2003,8017.0,7721.0,296.0,3.7,New Kent , VA
2879,CN5113100000000,51.0,131.0,"Northampton County, VA",2003,5935.0,5646.0,289.0,4.9,Northampton , VA
2880,CN5113300000000,51.0,133.0,"Northumberland County, VA",2003,5630.0,5314.0,316.0,5.6,Northumberland , VA
2881,CN5113500000000,51.0,135.0,"Nottoway County, VA",2003,6416.0,6131.0,285.0,4.4,Nottoway , VA
2882,CN5113700000000,51.0,137.0,"Orange County, VA",2003,13726.0,13176.0,550.0,4.0,Orange , VA
2883,CN5113900000000,51.0,139.0,"Page County, VA",2003,11882.0,11050.0,832.0,7.0,Page , VA
2884,CN5114100000000,51.0,141.0,"Patrick County, VA",2003,9758.0,9010.0,748.0,7.7,Patrick , VA
2885,CN5114300000000,51.0,143.0,"Pittsylvania County, VA",2003,32612.0,30478.0,2134.0,6.5,Pittsylvania , VA
2886,CN5114500000000,51.0,145.0,"Powhatan County, VA",2003,12468.0,12073.0,395.0,3.2,Powhatan , VA
2887,CN5114700000000,51.0,147.0,"Prince Edward County, VA",2003,8456.0,7973.0,483.0,5.7,Prince Edward , VA
2888,CN5114900000000,51.0,149.0,"Prince George County, VA",2003,14546.0,13939.0,607.0,4.2,Prince George , VA
2889,CN5115300000000,51.0,153.0,"Prince William County, VA",2003,170707.0,164902.0,5805.0,3.4,Prince William , VA
2890,CN5115500000000,51.0,155.0,"Pulaski County, VA",2003,18041.0,16939.0,1102.0,6.1,Pulaski , VA
2891,CN5115700000000,51.0,157.0,"Rappahannock County, VA",2003,3945.0,3825.0,120.0,3.0,Rappahannock , VA
2892,CN5115900000000,51.0,159.0,"Richmond County, VA",2003,3564.0,3341.0,223.0,6.3,Richmond , VA
2893,CN5116100000000,51.0,161.0,"Roanoke County, VA",2003,46141.0,44587.0,1554.0,3.4,Roanoke , VA
2894,CN5116300000000,51.0,163.0,"Rockbridge County, VA",2003,11197.0,10779.0,418.0,3.7,Rockbridge , VA
2895,CN5116500000000,51.0,165.0,"Rockingham County, VA",2003,38991.0,37751.0,1240.0,3.2,Rockingham , VA
2896,CN5116700000000,51.0,167.0,"Russell County, VA",2003,12281.0,11519.0,762.0,6.2,Russell , VA
2897,CN5116900000000,51.0,169.0,"Scott County, VA",2003,9861.0,9322.0,539.0,5.5,Scott , VA
2898,CN5117100000000,51.0,171.0,"Shenandoah County, VA",2003,19133.0,18387.0,746.0,3.9,Shenandoah , VA
2899,CN5117300000000,51.0,173.0,"Smyth County, VA",2003,15772.0,14576.0,1196.0,7.6,Smyth , VA
2900,CN5117500000000,51.0,175.0,"Southampton County, VA",2003,7566.0,7234.0,332.0,4.4,Southampton , VA
2901,CN5117700000000,51.0,177.0,"Spotsylvania County, VA",2003,55468.0,53773.0,1695.0,3.1,Spotsylvania , VA
2902,CN5117900000000,51.0,179.0,"Stafford County, VA",2003,55344.0,53623.0,1721.0,3.1,Stafford , VA
2903,CN5118100000000,51.0,181.0,"Surry County, VA",2003,3549.0,3386.0,163.0,4.6,Surry , VA
2904,CN5118300000000,51.0,183.0,"Sussex County, VA",2003,4473.0,4163.0,310.0,6.9,Sussex , VA
2905,CN5118500000000,51.0,185.0,"Tazewell County, VA",2003,19904.0,18826.0,1078.0,5.4,Tazewell , VA
2906,CN5118700000000,51.0,187.0,"Warren County, VA",2003,17309.0,16613.0,696.0,4.0,Warren , VA
2907,CN5119100000000,51.0,191.0,"Washington County, VA",2003,25976.0,24569.0,1407.0,5.4,Washington , VA
2908,CN5119300000000,51.0,193.0,"Westmoreland County, VA",2003,8061.0,7672.0,389.0,4.8,Westmoreland , VA
2909,CN5119500000000,51.0,195.0,"Wise County, VA",2003,17258.0,16263.0,995.0,5.8,Wise , VA
2910,CN5119700000000,51.0,197.0,"Wythe County, VA",2003,14728.0,13949.0,779.0,5.3,Wythe , VA
2911,CN5119900000000,51.0,199.0,"York County, VA",2003,29158.0,28235.0,923.0,3.2,York , VA
2912,CN5151000000000,51.0,510.0,"Alexandria city, VA",2003,82495.0,80019.0,2476.0,3.0,Alexandria city, VA
2913,CN5152000000000,51.0,520.0,"Bristol city, VA",2003,7837.0,7350.0,487.0,6.2,Bristol city, VA
2914,CN5153000000000,51.0,530.0,"Buena Vista city, VA",2003,3380.0,3228.0,152.0,4.5,Buena Vista city, VA
2915,CN5154000000000,51.0,540.0,"Charlottesville city, VA",2003,19398.0,18591.0,807.0,4.2,Charlottesville city, VA
2916,CN5155000000000,51.0,550.0,"Chesapeake city, VA",2003,105117.0,101059.0,4058.0,3.9,Chesapeake city, VA
2917,CN5157000000000,51.0,570.0,"Colonial Heights city, VA",2003,8753.0,8359.0,394.0,4.5,Colonial Heights city, VA
2918,CN5158000000000,51.0,580.0,"Covington city, VA",2003,3065.0,2896.0,169.0,5.5,Covington city, VA
2919,CN5159000000000,51.0,590.0,"Danville city, VA",2003,21747.0,19687.0,2060.0,9.5,Danville city, VA
2920,CN5159500000000,51.0,595.0,"Emporia city, VA",2003,2558.0,2380.0,178.0,7.0,Emporia city, VA
2921,CN5160000000000,51.0,600.0,"Fairfax city, VA",2003,12398.0,12060.0,338.0,2.7,Fairfax city, VA
2922,CN5161000000000,51.0,610.0,"Falls Church city, VA",2003,6081.0,5883.0,198.0,3.3,Falls Church city, VA
2923,CN5162000000000,51.0,620.0,"Franklin city, VA",2003,3666.0,3486.0,180.0,4.9,Franklin city, VA
2924,CN5163000000000,51.0,630.0,"Fredericksburg city, VA",2003,10598.0,10042.0,556.0,5.2,Fredericksburg city, VA
2925,CN5164000000000,51.0,640.0,"Galax city, VA",2003,3264.0,3055.0,209.0,6.4,Galax city, VA
2926,CN5165000000000,51.0,650.0,"Hampton city, VA",2003,65721.0,62500.0,3221.0,4.9,Hampton city, VA
2927,CN5166000000000,51.0,660.0,"Harrisonburg city, VA",2003,20967.0,20148.0,819.0,3.9,Harrisonburg city, VA
2928,CN5167000000000,51.0,670.0,"Hopewell city, VA",2003,10021.0,9385.0,636.0,6.3,Hopewell city, VA
2929,CN5167800000000,51.0,678.0,"Lexington city, VA",2003,2328.0,2199.0,129.0,5.5,Lexington city, VA
2930,CN5168000000000,51.0,680.0,"Lynchburg city, VA",2003,30693.0,28974.0,1719.0,5.6,Lynchburg city, VA
2931,CN5168300000000,51.0,683.0,"Manassas city, VA",2003,19748.0,19069.0,679.0,3.4,Manassas city, VA
2932,CN5168500000000,51.0,685.0,"Manassas Park city, VA",2003,5969.0,5810.0,159.0,2.7,Manassas Park city, VA
2933,CN5169000000000,51.0,690.0,"Martinsville city, VA",2003,6318.0,5651.0,667.0,10.6,Martinsville city, VA
2934,CN5170000000000,51.0,700.0,"Newport News city, VA",2003,85598.0,81532.0,4066.0,4.8,Newport News city, VA
2935,CN5171000000000,51.0,710.0,"Norfolk city, VA",2003,97219.0,92073.0,5146.0,5.3,Norfolk city, VA
2936,CN5172000000000,51.0,720.0,"Norton city, VA",2003,1610.0,1523.0,87.0,5.4,Norton city, VA
2937,CN5173000000000,51.0,730.0,"Petersburg city, VA",2003,14121.0,12900.0,1221.0,8.6,Petersburg city, VA
2938,CN5173500000000,51.0,735.0,"Poquoson city, VA",2003,6027.0,5836.0,191.0,3.2,Poquoson city, VA
2939,CN5174000000000,51.0,740.0,"Portsmouth city, VA",2003,43557.0,41195.0,2362.0,5.4,Portsmouth city, VA
2940,CN5175000000000,51.0,750.0,"Radford city, VA",2003,7322.0,6938.0,384.0,5.2,Radford city, VA
2941,CN5176000000000,51.0,760.0,"Richmond city, VA",2003,95032.0,89532.0,5500.0,5.8,Richmond city, VA
2942,CN5177000000000,51.0,770.0,"Roanoke city, VA",2003,45618.0,43252.0,2366.0,5.2,Roanoke city, VA
2943,CN5177500000000,51.0,775.0,"Salem city, VA",2003,12782.0,12284.0,498.0,3.9,Salem city, VA
2944,CN5179000000000,51.0,790.0,"Staunton city, VA",2003,11380.0,10942.0,438.0,3.8,Staunton city, VA
2945,CN5180000000000,51.0,800.0,"Suffolk city, VA",2003,34539.0,33049.0,1490.0,4.3,Suffolk city, VA
2946,CN5181000000000,51.0,810.0,"Virginia Beach city, VA",2003,215308.0,207436.0,7872.0,3.7,Virginia Beach city, VA
2947,CN5182000000000,51.0,820.0,"Waynesboro city, VA",2003,9673.0,9233.0,440.0,4.5,Waynesboro city, VA
2948,CN5183000000000,51.0,830.0,"Williamsburg city, VA",2003,4589.0,4220.0,369.0,8.0,Williamsburg city, VA
2949,CN5184000000000,51.0,840.0,"Winchester city, VA",2003,13330.0,12839.0,491.0,3.7,Winchester city, VA
2950,CN5300100000000,53.0,1.0,"Adams County, WA",2003,8172.0,7450.0,722.0,8.8,Adams , WA
2951,CN5300300000000,53.0,3.0,"Asotin County, WA",2003,9928.0,9186.0,742.0,7.5,Asotin , WA
2952,CN5300500000000,53.0,5.0,"Benton County, WA",2003,82206.0,76515.0,5691.0,6.9,Benton , WA
2953,CN5300700000000,53.0,7.0,"Chelan County, WA",2003,36734.0,33621.0,3113.0,8.5,Chelan , WA
2954,CN5300900000000,53.0,9.0,"Clallam County, WA",2003,27035.0,24693.0,2342.0,8.7,Clallam , WA
2955,CN5301100000000,53.0,11.0,"Clark County, WA",2003,187492.0,169407.0,18085.0,9.6,Clark , WA
2956,CN5301300000000,53.0,13.0,"Columbia County, WA",2003,1660.0,1500.0,160.0,9.6,Columbia , WA
2957,CN5301500000000,53.0,15.0,"Cowlitz County, WA",2003,42455.0,38201.0,4254.0,10.0,Cowlitz , WA
2958,CN5301700000000,53.0,17.0,"Douglas County, WA",2003,18374.0,16956.0,1418.0,7.7,Douglas , WA
2959,CN5301900000000,53.0,19.0,"Ferry County, WA",2003,2923.0,2525.0,398.0,13.6,Ferry , WA
2960,CN5302100000000,53.0,21.0,"Franklin County, WA",2003,26162.0,23843.0,2319.0,8.9,Franklin , WA
